UCNEGME_ID_NEGOCIO~UCNEGME_ID_MEDIADO~UCNEGME_F_ALTA~UCNEGME_F_BAJA~UCNEGME_TS_ULT_MOD~UCNEGME_ID_USER_MO~UCNEGME_ID_EMPRESA~FEC_GENERACION~F_CARGA
00258000~100100~2014-01-22~2014-02-27~2014-01-22 11:26:03.654889~PRPVEGA ~3~2014-02-27 09:16:21.646544~2014-02-28 01:07:00
00258001~100013~2014-02-27~2050-12-31~2014-02-27 09:16:29.802070~PREMAMA ~3~2014-02-27 09:16:29.802112~2014-02-28 01:07:00
00258001~100100~2014-01-22~2014-02-27~2014-01-22 11:29:31.848292~PRPVEGA ~3~2014-02-27 09:16:29.801920~2014-02-28 01:07:00
00258002~100013~2014-02-27~2050-12-31~2014-02-27 09:16:38.295679~PREMAMA ~3~2014-02-27 09:16:38.295760~2014-02-28 01:07:00
00258002~100100~2013-12-31~2014-02-27~2014-01-22 11:35:06.013173~PRPVEGA ~3~2014-02-27 09:16:38.295360~2014-02-28 01:07:00
00258003~100013~2014-02-27~2050-12-31~2014-02-27 09:16:44.433012~PREMAMA ~3~2014-02-27 09:16:44.433056~2014-02-28 01:07:00
00258003~100100~2013-12-31~2014-02-27~2014-01-22 11:39:33.440137~PRPVEGA ~3~2014-02-27 09:16:44.432720~2014-02-28 01:07:00
00261001~100013~2014-01-22~2050-12-31~2014-01-22 14:14:39.851473~PRPVEGA ~3~2014-01-22 14:14:39.855936~2014-01-23 01:14:00
00263000~100758~2014-01-01~2050-12-31~2014-01-23 13:18:35.833076~PRPVEGA ~3~2014-01-23 13:18:35.838864~2014-01-24 01:04:00
00263001~100758~2014-01-01~2050-12-31~2014-01-23 13:18:35.873918~PRPVEGA ~3~2014-01-23 13:18:35.874928~2014-01-24 01:04:00
00263002~100758~2014-01-01~2050-12-31~2014-01-23 15:17:37.177008~PRPVEGA ~3~2014-01-23 15:17:37.181424~2014-01-24 01:04:00
00263003~100758~2014-01-01~2050-12-31~2014-01-23 15:25:58.729381~PRPVEGA ~3~2014-01-23 15:25:58.730736~2014-01-24 01:04:00
00264000~100758~2014-01-23~2050-12-31~2014-01-23 13:50:11.955363~PRPVEGA ~3~2014-01-23 13:50:11.957744~2014-01-24 01:04:00
00264001~100758~2014-01-23~2050-12-31~2014-01-23 13:54:35.045656~PRPVEGA ~3~2014-01-23 13:54:35.045712~2014-01-24 01:04:00
00265000~100784~2014-01-01~2050-12-31~2014-01-23 15:57:56.356439~PRPVEGA ~3~2014-01-23 15:57:56.359296~2014-01-24 01:04:00
00265001~100784~2014-01-01~2050-12-31~2014-01-23 15:57:56.390945~PRPVEGA ~3~2014-01-23 15:57:56.390960~2014-01-24 01:04:00
00267000~100622~2014-01-24~2050-12-31~2014-01-24 10:33:51.878642~PRPVEGA ~3~2014-01-24 10:33:51.887296~2014-01-25 01:06:00
00267001~100622~2014-01-24~2050-12-31~2014-01-24 10:37:39.599510~PRPVEGA ~3~2014-01-24 10:37:39.599568~2014-01-25 01:06:00
00267002~100622~2014-01-01~2050-12-31~2015-05-18 16:23:29.387371~PREMAMA ~3~2015-05-18 16:23:29.389152~2015-05-19 01:16:00
00268000~100070~2014-01-01~2014-01-24~2014-01-24 11:28:03.516315~PRPVEGA ~3~2014-01-24 12:18:45.010272~2014-01-25 01:06:00
00268000~100073~2014-01-24~2050-12-31~2014-01-24 12:18:45.010417~PRPVEGA ~3~2014-01-24 12:18:45.010464~2014-01-25 01:06:00
00268001~100070~2014-01-01~2014-01-24~2014-01-24 11:28:03.554742~PRPVEGA ~3~2014-01-24 12:17:39.371632~2014-01-25 01:06:00
00268001~100073~2014-01-24~2050-12-31~2014-01-24 12:17:39.371870~PRPVEGA ~3~2014-01-24 12:17:39.372000~2014-01-25 01:06:00
00268002~100070~2014-01-01~2014-01-24~2014-01-24 11:53:50.284168~PRPVEGA ~3~2014-01-24 12:18:05.744016~2014-01-25 01:06:00
00268002~100073~2014-01-24~2050-12-31~2014-01-24 12:18:05.744100~PRPVEGA ~3~2014-01-24 12:18:05.744160~2014-01-25 01:06:00
00268003~100070~2014-01-01~2014-01-24~2014-01-24 12:06:52.404690~PRPVEGA ~3~2014-01-24 12:18:23.973200~2014-01-25 01:06:00
00268003~100073~2014-01-24~2050-12-31~2014-01-24 12:18:23.973344~PRPVEGA ~3~2014-01-24 12:18:23.973424~2014-01-25 01:06:00
00269000~100190~2014-01-01~2050-12-31~2014-01-24 13:47:11.998899~PRPVEGA ~3~2014-01-24 13:47:12.015760~2014-01-25 01:06:00
00269001~100190~2014-01-01~2050-12-31~2014-01-24 13:47:12.055213~PRPVEGA ~3~2014-01-24 13:47:12.055216~2014-01-25 01:06:00
00285000~100085~2014-01-15~2050-12-31~2014-01-29 09:54:56.627596~PREMAMA ~3~2014-01-29 09:54:56.638288~2014-01-30 01:09:00
00285001~100085~2014-01-15~2050-12-31~2014-01-29 09:54:56.670130~PREMAMA ~3~2014-01-29 09:54:56.670144~2014-01-30 01:09:00
00285002~100085~2014-01-15~2050-12-31~2014-01-29 10:26:24.455945~PREMAMA ~3~2014-01-29 10:26:24.457440~2014-01-30 01:09:00
00286001~100340~2014-01-09~2050-12-31~2014-01-29 13:10:45.187870~PGWAANEG~3~2014-01-29 13:10:45.211136~2014-01-30 01:09:00
00287000~100340~2014-01-01~2050-12-31~2014-01-29 13:51:51.210020~PREMAMA ~3~2014-01-29 13:51:51.212176~2014-01-30 01:09:00
00287001~100340~2014-01-01~2050-12-31~2014-01-29 13:51:51.234170~PREMAMA ~3~2014-01-29 13:51:51.234176~2014-01-30 01:09:00
00289000~100073~2014-01-29~2050-12-31~2014-01-29 15:20:02.529025~PREMAMA ~3~2014-01-29 15:20:02.531184~2014-01-30 01:09:00
00289001~100073~2014-01-29~2050-12-31~2014-01-29 15:20:02.559562~PREMAMA ~3~2014-01-29 15:20:02.559568~2014-01-30 01:09:00
00290000~100073~2014-01-15~2050-12-31~2014-01-29 17:09:50.350295~PREMAMA ~3~2014-01-29 17:09:50.356496~2014-01-30 01:09:00
00290001~100073~2014-01-15~2050-12-31~2014-01-29 17:09:50.382368~PREMAMA ~3~2014-01-29 17:09:50.382368~2014-01-30 01:09:00
00291000~100098~2014-01-20~2050-12-31~2014-01-30 13:05:39.408623~PREMAMA ~3~2014-01-30 13:05:39.411504~2014-01-31 01:03:00
00291001~100098~2014-01-20~2050-12-31~2014-01-30 13:05:39.440118~PREMAMA ~3~2014-01-30 13:05:39.440144~2014-01-31 01:03:00
00291002~100098~2014-01-20~2050-12-31~2014-08-06 08:00:02.231315~PREMAMA ~3~2014-08-06 08:00:02.242064~2014-08-07 01:20:00
00292000~100073~2014-01-01~2050-12-31~2014-01-30 16:26:20.098997~PREMAMA ~3~2014-01-30 16:26:20.103904~2014-01-31 01:03:00
00292001~100073~2014-01-01~2050-12-31~2014-01-30 16:26:20.125787~PREMAMA ~3~2014-01-30 16:26:20.125792~2014-01-31 01:03:00
00292002~100073~2014-01-01~2050-12-31~2014-01-30 16:43:06.016857~PREMAMA ~3~2014-01-30 16:43:06.022592~2014-01-31 01:03:00
00292003~100073~2014-01-01~2050-12-31~2014-03-31 09:36:19.610410~PREMAMA ~3~2014-03-31 09:36:19.613696~2014-04-01 01:03:00
00292004~100073~2015-07-01~2050-12-31~2015-06-23 11:12:14.788124~PREMAMA ~3~2015-06-23 11:12:14.793200~2015-06-24 01:37:00
00292005~100073~2015-07-01~2050-12-31~2015-06-23 11:20:58.390989~PREMAMA ~3~2015-06-23 11:20:58.391040~2015-06-24 01:37:00
00292006~100073~2015-07-01~2050-12-31~2015-06-23 11:26:54.170774~PREMAMA ~3~2015-06-23 11:26:54.170816~2015-06-24 01:37:00
00292007~100073~2014-01-01~2050-12-31~2015-11-24 11:21:08.772883~PREMAMA ~3~2015-11-24 11:21:08.779456~2015-11-25 01:18:00
00292008~100073~2015-07-01~2050-12-31~2017-01-12 15:14:04.430730~PREMAMA ~3~2017-01-12 15:14:04.448336~2017-01-13 23:49:00
00292009~100073~2016-12-01~2050-12-31~2017-01-12 15:17:31.683764~PREMAMA ~3~2017-01-12 15:17:31.683984~2017-01-13 23:49:00
00292010~100073~2016-12-01~2050-12-31~2017-01-12 15:33:50.930333~PREMAMA ~3~2017-01-12 15:33:50.937424~2017-01-13 23:49:00
00293000~100001~2014-01-01~2050-12-31~2014-01-30 17:39:03.764575~PREMAMA ~3~2014-01-30 17:39:03.767184~2014-01-31 01:03:00
00293001~100001~2014-01-01~2050-12-31~2014-01-30 17:39:03.801361~PREMAMA ~3~2014-01-30 17:39:03.801376~2014-01-31 01:03:00
00293002~100001~2014-01-01~2050-12-31~2014-01-30 18:01:45.057211~PREMAMA ~3~2014-01-30 18:01:45.059952~2014-01-31 01:03:00
00294000~100001~2014-01-30~2050-12-31~2014-01-30 18:09:41.430559~PREMAMA ~3~2014-01-30 18:09:41.430640~2014-01-31 01:03:00
00294001~100001~2014-01-30~2050-12-31~2014-01-30 18:09:41.455407~PREMAMA ~3~2014-01-30 18:09:41.455408~2014-01-31 01:03:00
00294002~100001~2014-01-01~2050-12-31~2014-01-30 18:22:22.939604~PREMAMA ~3~2014-01-30 18:22:22.941344~2014-01-31 01:03:00
00295000~100733~2014-01-01~2050-12-31~2014-01-31 11:36:35.759299~PREMAMA ~3~2014-01-31 11:36:35.763376~2014-02-01 01:02:00
00295001~100733~2014-01-01~2050-12-31~2014-01-31 11:36:35.794052~PREMAMA ~3~2014-01-31 11:36:35.794064~2014-02-01 01:02:00
00296001~100039~2018-01-02~2050-12-31~2018-01-02 15:46:10.259073~PREMAMA ~1~2018-01-02 15:46:10.266816~2018-01-03 01:12:00
00296002~100014~2017-12-01~2050-12-31~2017-12-27 16:59:50.167470~PRRMAFU ~3~2017-12-27 16:59:50.178480~2017-12-28 01:13:00
00301000~100648~2014-01-15~2050-12-31~2014-02-04 09:43:01.256295~PREMAMA ~3~2014-02-04 09:43:01.263024~2014-02-05 01:03:00
00301001~100648~2014-01-15~2050-12-31~2014-02-04 09:43:01.301842~PREMAMA ~3~2014-02-04 09:43:01.301888~2014-02-05 01:03:00
00302000~100014~2014-01-15~2050-12-31~2014-02-04 10:01:03.209409~PREMAMA ~3~2014-02-04 10:01:03.210800~2014-02-05 01:03:00
00302001~100014~2014-01-15~2050-12-31~2014-02-04 10:01:03.239480~PREMAMA ~3~2014-02-04 10:01:03.239488~2014-02-05 01:03:00
00303000~100259~2014-01-25~2050-12-31~2014-02-04 10:17:40.177806~PREMAMA ~3~2014-02-04 10:17:40.180096~2014-02-05 01:03:00
00303001~100259~2014-01-25~2050-12-31~2014-02-04 10:17:40.216752~PREMAMA ~3~2014-02-04 10:17:40.216768~2014-02-05 01:03:00
00303002~100259~2014-01-25~2050-12-31~2014-02-05 09:42:13.066101~PREMAMA ~3~2014-02-05 09:42:13.071200~2014-02-06 02:30:00
00305000~100830~2014-02-04~2050-12-31~2014-02-04 12:41:47.185881~PREMAMA ~3~2014-02-04 12:41:47.192896~2014-02-05 01:03:00
00305001~100830~2014-02-04~2050-12-31~2014-02-04 12:41:47.268911~PREMAMA ~3~2014-02-04 12:41:47.268928~2014-02-05 01:03:00
00305002~100830~2014-03-03~2050-12-31~2014-03-03 15:13:17.447364~PREMAMA ~3~2014-03-03 15:13:17.448544~2014-03-04 01:17:00
00307000~100034~2014-02-01~2050-12-31~2014-02-05 12:30:57.628517~PREMAMA ~3~2014-02-05 12:30:57.628608~2014-02-06 02:30:00
00307001~100034~2014-02-01~2050-12-31~2014-02-05 12:30:57.658201~PREMAMA ~3~2014-02-05 12:30:57.658208~2014-02-06 02:30:00
00307002~100034~2014-02-01~2050-12-31~2014-02-05 12:40:32.806386~PREMAMA ~3~2014-02-05 12:40:32.806432~2014-02-06 02:30:00
00308001~100073~2014-02-05~2050-12-31~2014-02-05 13:16:51.142662~PREMAMA ~3~2014-02-05 13:16:51.144432~2014-02-06 02:30:00
00308002~100073~2014-02-01~2050-12-31~2014-02-05 13:19:39.222055~PREMAMA ~3~2014-02-05 13:19:39.222176~2014-02-06 02:30:00
00308003~100073~2014-02-01~2050-12-31~2016-02-16 17:24:10.010184~PREMAMA ~3~2016-02-16 17:24:10.036928~2016-02-17 02:30:00
00308004~100073~2014-02-01~2050-12-31~2016-02-16 17:30:11.089738~PREMAMA ~3~2016-02-16 17:30:11.090144~2016-02-17 02:30:00
00309001~100787~2014-01-18~2050-12-31~2014-02-07 13:29:07.051197~PGWAANEG~3~2014-02-07 13:29:07.057504~2014-02-08 01:03:00
00309002~100787~2014-01-18~2050-12-31~2014-02-07 13:53:51.374078~PRPVEGA ~3~2014-02-07 13:53:51.376656~2014-02-08 01:03:00
00309003~100787~2014-01-18~2050-12-31~2014-03-19 11:40:51.898196~PREMAMA ~3~2014-03-19 11:40:51.900512~2014-03-20 01:05:00
00326001~100030~2017-04-11~2050-12-31~2017-04-11 12:28:46.422757~PRRMAFU ~1~2017-04-11 12:28:46.437696~2017-04-12 01:15:00
00326002~100013~2018-01-01~2050-12-31~2018-02-02 13:49:04.931220~PRRMAFU ~3~2018-02-02 13:49:04.937712~2018-02-03 01:13:00
00330000~100190~2014-02-01~2050-12-31~2014-02-11 09:43:45.630956~PREMAMA ~3~2014-02-11 09:43:45.637824~2014-02-12 01:03:00
00330001~100190~2014-02-01~2050-12-31~2014-02-11 09:43:45.685750~PREMAMA ~3~2014-02-11 09:43:45.685792~2014-02-12 01:03:00
00332001~100190~2014-02-11~2050-12-31~2014-02-11 10:09:39.374386~PREMAMA ~3~2014-02-11 10:09:39.376896~2014-02-12 01:03:00
00344000~100841~2014-02-13~2050-12-31~2014-02-13 10:41:56.662309~PREMAMA ~3~2014-02-13 10:41:56.662352~2014-02-14 01:05:00
00344000~9999999~2013-03-01~2014-02-13~2014-02-13 10:40:45.982693~PREMAMA ~3~2014-02-13 10:41:56.662128~2014-02-14 01:05:00
00344001~100841~2014-02-13~2050-12-31~2014-02-13 10:44:05.048417~PREMAMA ~3~2014-02-13 10:44:05.048448~2014-02-14 01:05:00
00344001~9999999~2013-03-01~2014-02-13~2014-02-13 10:40:46.012372~PREMAMA ~3~2014-02-13 10:44:05.048224~2014-02-14 01:05:00
00344002~100841~2013-03-01~2050-12-31~2015-05-22 14:09:29.825865~PREMAMA ~3~2015-05-22 14:09:29.828992~2015-05-23 01:14:00
00344003~100841~2018-02-06~2050-12-31~2018-02-06 12:16:36.993534~PRMCABO ~3~2018-02-06 12:16:37.003824~2018-02-07 01:13:00
00345000~100802~2014-01-31~2050-12-31~2014-02-13 11:18:05.573777~PREMAMA ~3~2014-02-13 11:18:05.575536~2014-02-14 01:05:00
00345001~100802~2014-01-31~2050-12-31~2014-02-13 11:18:05.620967~PREMAMA ~3~2014-02-13 11:18:05.620976~2014-02-14 01:05:00
00362001~100136~2014-02-18~2050-12-31~2014-02-18 09:40:28.479394~PREMAMA ~3~2014-02-18 09:40:28.484736~2014-02-19 01:08:00
00364000~100452~2014-02-01~2050-12-31~2014-02-18 10:06:29.509601~PREMAMA ~3~2014-02-18 10:06:29.510704~2014-02-19 01:08:00
00364001~100452~2014-02-01~2050-12-31~2014-02-18 10:06:29.544664~PREMAMA ~3~2014-02-18 10:06:29.544672~2014-02-19 01:08:00
00365000~100025~2014-01-01~2050-12-31~2014-02-18 10:34:18.082559~PREMAMA ~3~2014-02-18 10:34:18.099488~2014-02-19 01:08:00
00365001~100025~2014-01-01~2050-12-31~2014-02-18 10:34:18.137037~PREMAMA ~3~2014-02-18 10:34:18.137040~2014-02-19 01:08:00
00367000~100010~2014-02-01~2050-12-31~2014-02-19 12:23:29.816858~PREMAMA ~3~2014-02-19 12:23:29.824096~2014-02-20 01:08:00
00367001~100001~2018-03-26~2018-03-26~2018-03-26 10:47:37.364851~PREMAMA ~3~2018-03-26 10:47:41.875136~2018-03-27 04:47:00
00367001~100010~2014-02-01~2018-03-26~2014-02-19 12:23:29.906916~PREMAMA ~3~2018-03-26 10:47:37.364752~2018-03-27 04:47:00
00367001~100010~2018-03-26~2050-12-31~2018-03-26 10:47:41.875215~PREMAMA ~3~2018-03-26 10:47:41.875232~2018-03-27 04:47:00
00369000~100009~2014-02-01~2050-12-31~2014-02-20 12:25:40.170532~PREMAMA ~3~2014-02-20 12:25:40.178576~2014-02-21 01:08:00
00369001~100009~2014-02-01~2050-12-31~2014-02-20 12:25:40.209767~PREMAMA ~3~2014-02-20 12:25:40.209776~2014-02-21 01:08:00
00370000~100441~2014-02-18~2050-12-31~2014-02-20 13:46:42.922644~PREMAMA ~3~2014-02-20 13:46:42.926064~2014-02-21 01:08:00
00370001~100441~2014-02-18~2050-12-31~2014-02-20 13:46:42.961060~PREMAMA ~3~2014-02-20 13:46:42.961072~2014-02-21 01:08:00
00371000~100441~2014-02-01~2050-12-31~2014-02-20 14:03:34.121600~PREMAMA ~3~2014-02-20 14:03:34.124976~2014-02-21 01:08:00
00371001~100441~2014-02-01~2050-12-31~2014-02-20 14:03:34.150242~PREMAMA ~3~2014-02-20 14:03:34.150256~2014-02-21 01:08:00
00372000~100315~2014-02-01~2050-12-31~2014-02-20 18:14:17.403935~PREMAMA ~3~2014-02-20 18:14:17.406528~2014-02-21 01:08:00
00372001~100315~2014-02-01~2050-12-31~2014-02-20 18:14:17.433187~PREMAMA ~3~2014-02-20 18:14:17.433200~2014-02-21 01:08:00
00374000~100014~2014-02-01~2050-12-31~2014-02-21 13:55:07.920852~PREMAMA ~3~2014-02-21 13:55:07.929744~2014-02-22 01:03:00
00374001~100014~2014-02-01~2050-12-31~2014-02-21 13:55:07.969071~PREMAMA ~3~2014-02-21 13:55:07.969088~2014-02-22 01:03:00
00381000~100344~2014-02-10~2050-12-31~2014-02-24 15:40:46.403750~PREMAMA ~3~2014-02-24 15:40:46.425216~2014-02-25 12:40:00
00381001~100344~2014-02-10~2050-12-31~2014-02-24 15:40:46.509454~PREMAMA ~3~2014-02-24 15:40:46.509472~2014-02-25 12:40:00
00382000~100553~2014-02-01~2050-12-31~2014-02-25 11:37:42.944958~PREMAMA ~3~2014-02-25 11:37:42.949056~2014-02-26 07:43:00
00382001~100553~2014-02-01~2050-12-31~2014-02-25 11:37:42.989311~PREMAMA ~3~2014-02-25 11:37:42.989328~2014-02-26 07:43:00
00394000~100619~2014-02-15~2050-12-31~2014-02-27 15:31:01.688226~PREMAMA ~3~2014-02-27 15:31:01.705776~2014-02-28 01:07:00
00394001~100619~2014-02-15~2050-12-31~2014-02-27 15:31:01.742264~PREMAMA ~3~2014-02-27 15:31:01.742272~2014-02-28 01:07:00
00395000~100501~2014-02-01~2016-04-11~2014-02-27 16:23:46.663811~PREMAMA ~3~2016-04-11 09:19:24.143552~2016-04-12 02:39:00
00395000~100981~2016-04-11~2050-12-31~2016-04-11 09:19:24.143673~PREMAMA ~3~2016-04-11 09:19:24.143712~2016-04-12 02:39:00
00395001~100501~2014-02-01~2016-04-11~2014-02-27 16:23:46.702322~PREMAMA ~3~2016-04-11 09:21:17.978816~2016-04-12 02:39:00
00395001~100981~2016-04-11~2050-12-31~2016-04-11 09:21:17.978888~PREMAMA ~3~2016-04-11 09:21:17.978912~2016-04-12 02:39:00
00396000~100009~2014-02-01~2050-12-31~2014-02-27 17:48:03.493040~PREMAMA ~3~2014-02-27 17:48:03.495136~2014-02-28 01:07:00
00396001~100001~2018-02-26~2018-02-26~2018-02-26 12:50:01.914744~PRDLOMO ~3~2018-02-26 12:50:04.554048~2018-02-27 01:13:00
00396001~100009~2014-02-01~2018-02-26~2014-02-27 17:48:03.539938~PREMAMA ~3~2018-02-26 12:50:01.914688~2018-02-27 01:13:00
00396001~100009~2018-02-26~2050-12-31~2018-02-26 12:50:04.554092~PRDLOMO ~3~2018-02-26 12:50:04.554096~2018-02-27 01:13:00
00397000~100344~2014-02-01~2050-12-31~2014-02-28 13:09:00.805037~PREMAMA ~3~2014-02-28 13:09:00.810256~2014-03-01 01:05:00
00397001~100344~2014-02-01~2050-12-31~2014-02-28 13:09:00.842050~PREMAMA ~3~2014-02-28 13:09:00.842064~2014-03-01 01:05:00
00397002~100344~2014-02-01~2050-12-31~2014-03-03 15:34:03.062939~PREMAMA ~3~2014-03-03 15:34:03.065184~2014-03-04 01:17:00
00397003~100344~2014-02-01~2050-12-31~2014-04-01 15:28:55.135841~PREMAMA ~3~2014-04-01 15:28:55.138112~2014-04-02 01:03:00
00398000~100014~2014-02-20~2050-12-31~2014-02-28 15:19:15.393824~PREMAMA ~3~2014-02-28 15:19:15.395760~2014-03-01 01:05:00
00398001~100014~2014-02-20~2050-12-31~2014-02-28 15:19:15.426554~PREMAMA ~3~2014-02-28 15:19:15.426560~2014-03-01 01:05:00
00399000~100001~2014-03-01~2050-12-31~2014-03-03 14:53:50.018775~PREMAMA ~3~2014-03-03 14:53:50.023248~2014-03-04 01:17:00
00399001~100001~2014-03-01~2050-12-31~2014-03-03 14:53:50.071309~PREMAMA ~3~2014-03-03 14:53:50.071328~2014-03-04 01:17:00
00399002~100001~2014-03-01~2050-12-31~2014-03-12 10:22:13.069569~PREMAMA ~3~2014-03-12 10:22:13.070960~2014-03-13 01:10:00
00400000~100042~2014-03-04~2050-12-31~2014-03-04 11:48:11.056221~PREMAMA ~3~2014-03-04 11:48:11.057808~2014-03-05 01:07:00
00400001~100042~2014-03-04~2050-12-31~2014-03-04 11:48:11.090518~PREMAMA ~3~2014-03-04 11:48:11.090528~2014-03-05 01:07:00
00400002~100042~2017-11-03~2050-12-31~2017-11-03 03:18:42.535879~JDGC4EJC~3~2017-11-03 03:18:42.536080~2017-11-04 03:21:00
00400003~100042~2017-11-03~2050-12-31~2017-11-03 03:18:42.541553~JDGC4EJC~3~2017-11-03 03:18:42.541552~2017-11-04 03:21:00
00400004~100025~2017-11-03~2050-12-31~2017-11-03 03:18:42.546566~JDGC4EJC~3~2017-11-03 03:18:42.546560~2017-11-04 03:21:00
00400005~100025~2017-11-03~2050-12-31~2017-11-03 03:18:42.550352~JDGC4EJC~3~2017-11-03 03:18:42.550352~2017-11-04 03:21:00
00400006~100042~2017-11-03~2050-12-31~2017-11-03 03:18:42.775212~JDGC4EJC~3~2017-11-03 03:18:42.775216~2017-11-04 03:21:00
00400007~100025~2017-11-03~2050-12-31~2017-11-03 03:18:44.497237~JDGC4EJC~3~2017-11-03 03:18:44.497248~2017-11-04 03:21:00
00400008~100025~2017-11-03~2050-12-31~2017-11-03 03:18:45.371905~JDGC4EJC~3~2017-11-03 03:18:45.371904~2017-11-04 03:21:00
00400009~100042~2017-11-03~2050-12-31~2017-11-03 03:18:45.471301~JDGC4EJC~3~2017-11-03 03:18:45.471296~2017-11-04 03:21:00
00401000~100076~2014-02-01~2050-12-31~2014-03-05 12:16:15.848662~PREMAMA ~3~2014-03-05 12:16:15.852048~2014-03-06 01:13:00
00401001~100076~2014-02-01~2050-12-31~2014-03-05 12:16:15.895714~PREMAMA ~3~2014-03-05 12:16:15.895728~2014-03-06 01:13:00
00402000~100001~2014-03-05~2050-12-31~2014-03-05 13:04:00.672934~PREMAMA ~3~2014-03-05 13:04:00.674672~2014-03-06 01:13:00
00402001~100001~2014-03-05~2050-12-31~2014-03-05 13:04:00.710164~PREMAMA ~3~2014-03-05 13:04:00.710176~2014-03-06 01:13:00
00403000~100014~2014-03-05~2014-03-11~2014-03-05 15:37:23.189108~PREMAMA ~3~2014-03-11 12:55:30.053616~2014-03-12 01:03:00
00403000~100849~2014-03-11~2050-12-31~2014-03-11 12:55:30.053831~PRCVEBE ~3~2014-03-11 12:55:30.053872~2014-03-12 01:03:00
00403001~100014~2014-03-05~2014-03-11~2014-03-05 15:37:23.246232~PREMAMA ~3~2014-03-11 12:54:19.941424~2014-03-12 01:03:00
00403001~100849~2014-03-11~2050-12-31~2014-03-11 12:54:19.941740~PRCVEBE ~3~2014-03-11 12:54:19.941808~2014-03-12 01:03:00
00403002~100014~2014-03-05~2014-03-11~2014-03-05 15:49:36.270141~PREMAMA ~3~2014-03-11 12:54:43.350416~2014-03-12 01:03:00
00403002~100849~2014-03-11~2050-12-31~2014-03-11 12:54:43.350565~PRCVEBE ~3~2014-03-11 12:54:43.350608~2014-03-12 01:03:00
00404000~100001~2014-03-05~2050-12-31~2014-03-05 16:16:24.640032~PREMAMA ~3~2014-03-05 16:16:24.645936~2014-03-06 01:13:00
00404001~100001~2014-03-05~2050-12-31~2014-03-05 16:16:24.683302~PREMAMA ~3~2014-03-05 16:16:24.684080~2014-03-06 01:13:00
00404002~100001~2014-03-05~2050-12-31~2014-03-06 11:46:25.358530~PREMAMA ~3~2014-03-06 11:46:25.365696~2014-03-07 01:16:00
00405000~100009~2014-03-01~2050-12-31~2014-03-06 12:52:27.988760~PREMAMA ~3~2014-03-06 12:52:27.992992~2014-03-07 01:16:00
00405001~100009~2014-03-01~2050-12-31~2014-03-06 12:52:28.044569~PREMAMA ~3~2014-03-06 12:52:28.044576~2014-03-07 01:16:00
00406000~100009~2014-03-01~2050-12-31~2014-03-06 15:34:06.948147~PREMAMA ~3~2014-03-06 15:34:06.949200~2014-03-07 01:16:00
00406001~100001~2018-02-26~2018-02-26~2018-02-26 12:48:23.274024~PRDLOMO ~3~2018-02-26 12:48:26.592304~2018-02-27 01:13:00
00406001~100009~2014-03-01~2018-02-26~2014-03-06 15:34:06.974699~PREMAMA ~3~2018-02-26 12:48:23.273984~2018-02-27 01:13:00
00406001~100009~2018-02-26~2050-12-31~2018-02-26 12:48:26.592356~PRDLOMO ~3~2018-02-26 12:48:26.592368~2018-02-27 01:13:00
00408000~100011~2014-02-01~2050-12-31~2014-03-06 17:20:23.942014~PREMAMA ~3~2014-03-06 17:20:23.951264~2014-03-07 01:16:00
00408001~100011~2014-02-01~2050-12-31~2014-03-06 17:20:23.981169~PREMAMA ~3~2014-03-06 17:20:23.981184~2014-03-07 01:16:00
00408002~100011~2014-02-01~2050-12-31~2014-03-07 09:43:03.424348~PREMAMA ~3~2014-03-07 09:43:03.432336~2014-03-08 01:03:00
00408003~100011~2014-02-01~2050-12-31~2014-03-07 09:46:48.224372~PREMAMA ~3~2014-03-07 09:46:48.224432~2014-03-08 01:03:00
00410000~100150~2014-03-01~2050-12-31~2014-03-07 12:40:17.420575~PREMAMA ~3~2014-03-07 12:40:17.421920~2014-03-08 01:03:00
00410001~100150~2014-03-01~2050-12-31~2014-03-07 12:40:17.491355~PREMAMA ~3~2014-03-07 12:40:17.491376~2014-03-08 01:03:00
00410002~100150~2014-03-01~2050-12-31~2014-04-24 11:40:44.548793~PREMAMA ~3~2014-04-24 11:40:44.551648~2014-04-25 01:03:00
00411001~100305~2014-03-10~2050-12-31~2014-03-10 15:29:13.544262~PREMAMA ~3~2014-03-10 15:29:13.550304~2014-03-11 01:05:00
00411002~100305~2014-03-10~2050-12-31~2014-03-11 17:00:38.199312~PREMAMA ~3~2014-03-11 17:00:38.203248~2014-03-12 01:03:00
00411003~100305~2014-03-10~2050-12-31~2016-05-19 14:33:46.440408~PRMREGU ~3~2016-05-19 14:33:46.459904~2016-05-20 01:15:00
00415001~100328~2014-07-04~2050-12-31~2014-07-04 09:38:24.316512~PREMAMA ~3~2014-07-04 09:38:24.316544~2014-07-05 01:05:00
00415001~100660~2014-03-11~2014-07-04~2014-03-11 10:09:27.216611~PREMAMA ~3~2014-07-04 09:38:24.316368~2014-07-05 01:05:00
00415002~100328~2015-05-22~2050-12-31~2015-05-22 13:52:16.786156~PREMAMA ~3~2015-05-22 13:52:16.786240~2015-05-23 01:14:00
00415002~100660~2015-05-02~2015-05-22~2015-05-22 13:34:48.792811~PGWAANEG~3~2015-05-22 13:52:16.785904~2015-05-23 01:14:00
